frequency,refcoef
1.0000000000000,-10.022139942536
1.0019999742508,-10.012574932001
1.0039999485016,-10.003461553868
1.0060000419617,-9.9948145930702
1.0080000162125,-9.9866684479354
1.0099999904633,-9.9790742288617
1.0119999647141,-9.9721002526658
1.0140000581741,-9.9658244167512
1.0160000324249,-9.9603370948790
1.0180000066757,-9.9557323956393
1.0199999809265,-9.9521129275027
1.0219999551773,-9.9495793730842
1.0240000486374,-9.9482309208726
1.0260000228882,-9.9481641273122
1.0279999971390,-9.9494687530140
1.0299999713898,-9.9522231842354
1.0319999456406,-9.9564967712476
1.0340000391006,-9.9623440494682
1.0360000133514,-9.9698053119746
1.0379999876022,-9.9789013032450
1.0399999618530,-9.9896379620989
1.0420000553131,-10.001998884455
1.0440000295639,-10.015949512445
1.0460000038147,-10.031434216847
1.0479999780655,-10.048375859104
1.0499999523163,-10.066676981713
1.0520000457764,-10.086220944975
1.0540000200272,-10.106870506518
1.0559999942780,-10.128470667148
1.0579999685287,-10.150849057588
1.0599999427795,-10.173819512453
1.0620000362396,-10.197184005027
1.0640000104904,-10.220730319645
1.0659999847412,-10.244243671243
1.0679999589920,-10.267503775737
1.0700000524521,-10.290285304259
1.0720000267029,-10.312371836147
1.0740000009537,-10.333550995288
1.0759999752045,-10.353617919253
1.0779999494553,-10.372385416878
1.0800000429153,-10.389681103568
1.0820000171661,-10.405354335296
1.0839999914169,-10.419278146487
1.0859999656677,-10.431349500254
1.0880000591278,-10.441496683275
1.0900000333786,-10.449675534016
1.0920000076294,-10.455875934750
1.0939999818802,-10.460112692575
1.0959999561310,-10.462434811061
1.0980000495911,-10.462921372427
1.1000000238419,-10.461678583196
1.1019999980927,-10.458835642594
1.1039999723434,-10.454546221815
1.1059999465942,-10.448985334298
1.1080000400543,-10.442343015498
1.1100000143051,-10.434819517368
1.1119999885559,-10.426627326568
1.1139999628067,-10.417982183451
1.1160000562668,-10.409104266510
1.1180000305176,-10.400205045414
1.1200000047684,-10.391498352938
1.1219999790192,-10.383182844210
