frequency,phase
1.0000000000000,-79.804612549747
1.0019999742508,-81.980117738943
1.0039999485016,-84.151127242318
1.0060000419617,-86.317301252365
1.0080000162125,-88.478277290598
1.0099999904633,-90.633693806833
1.0119999647141,-92.783202169690
1.0140000581741,-94.926481430122
1.0160000324249,-97.063107238573
1.0180000066757,-99.192808551722
1.0199999809265,-101.31524987389
1.0219999551773,-103.43001997205
1.0240000486374,-105.53683208956
1.0260000228882,-107.63540627506
1.0279999971390,-109.72540308273
1.0299999713898,-111.80648836318
1.0319999456406,-113.87838675348
1.0340000391006,-115.94084830326
1.0360000133514,-117.99359526343
1.0379999876022,-120.03631261613
1.0399999618530,-122.06884119933
1.0420000553131,-124.09090381391
1.0440000295639,-126.10232610420
1.0460000038147,-128.10290257218
1.0479999780655,-130.09246894853
1.0499999523163,-132.07086158377
1.0520000457764,-134.03790067007
1.0540000200272,-135.99358990976
1.0559999942780,-137.93771799850
1.0579999685287,-139.87026639778
1.0599999427795,-141.79116123748
1.0620000362396,-143.70047564880
1.0640000104904,-145.59804929589
1.0659999847412,-147.48404073206
1.0679999589920,-149.35842515205
1.0700000524521,-151.22134300802
1.0720000267029,-153.07277846506
1.0740000009537,-154.91293935949
1.0759999752045,-156.74191280665
1.0779999494553,-158.55990442796
1.0800000429153,-160.36709055877
1.0820000171661,-162.16363582450
1.0839999914169,-163.94979844817
1.0859999656677,-165.72582383156
1.0880000591278,-167.49200201913
1.0900000333786,-169.24853623780
1.0920000076294,-170.99579408766
1.0939999818802,-172.73400972013
1.0959999561310,-174.46356308996
1.0980000495911,-176.18471602137
1.1000000238419,-177.89785030156
1.1019999980927,-179.60329400274
1.1039999723434,178.69858443391
1.1059999465942,177.00753895153
1.1080000400543,175.32314599895
1.1100000143051,173.64511900976
1.1119999885559,171.97306153560
1.1139999628067,170.30672733397
1.1160000562668,168.64578928066
1.1180000305176,166.98990484469
1.1200000047684,165.33884447291
1.1219999790192,163.69228825663
1.1239999532700,162.04998328280
1.1260000467300,160.41175065237
1.1280000209808,158.77725710368
1.1299999952316,157.14639962148
1.1319999694824,155.51891473151
1.1339999437332,153.89471191707
1.1360000371933,152.27362337075
1.1380000114441,150.65552029425
1.1399999856949,149.04031985874
1.1419999599457,147.42794260601
1.1440000534058,145.81832713428
1.1460000276566,144.21145591858
1.1480000019073,142.60727605758
1.1499999761581,141.00583147693
1.1519999504089,139.40717003607
1.1540000438690,137.81128427371
1.1560000181198,136.21826409855
1.1579999923706,134.62814113314
1.1599999666214,133.04106465469
1.1619999408722,131.45710227838
1.1640000343323,129.87639195635
1.1660000085831,128.29902725495
1.1679999828339,126.72516033526
1.1699999570847,125.15492813315
1.1720000505447,123.58849411107
1.1740000247955,122.02596625922
1.1759999990463,120.46756089229
1.1779999732971,118.91336581061
1.1799999475479,117.36359506051
1.1820000410080,115.81835851338
1.1840000152588,114.27782442796
1.1859999895096,112.74215283572
1.1879999637604,111.21145242401
1.1900000572205,109.68588837362
1.1920000314713,108.16554230638
1.1940000057220,106.65058005545
1.1959999799728,105.14108003463
1.1979999542236,103.63712655752
1.2000000476837,102.13882965293
1.2020000219345,100.64621511259
1.2039999961853,99.159392160270
1.2059999704361,97.678415773039
1.2079999446869,96.203286086390
1.2100000381470,94.733975665726
1.2120000123978,93.270567042071
1.2139999866486,91.813059239199
1.2159999608994,90.361370975214
1.2180000543594,88.915501829998
1.2200000286102,87.475397598587
1.2220000028610,86.041029979606
1.2239999771118,84.612264085879
1.2259999513626,83.189125794992
1.2280000448227,81.771478419381
1.2300000190735,80.359242278959
1.2319999933243,78.952331705594
1.2339999675751,77.550641028067
1.2359999418259,76.154058195997
1.2380000352859,74.762503461556
1.2400000095367,73.375920919886
1.2419999837875,71.994143859403
1.2439999580383,70.617097386893
1.2460000514984,69.244720363987
1.2480000257492,67.876906348504
1.2500000000000,66.513573086853
1.2519999742508,65.154722794541
1.2539999485016,63.800267793929
1.2560000419617,62.450157539968
1.2580000162125,61.104391308932
1.2599999904633,59.762970414510
1.2619999647141,58.425894167833
1.2640000581741,57.093187226337
1.2660000324249,55.764850729214
1.2680000066757,54.441022277345
1.2699999809265,53.121703345705
1.2719999551773,51.807029690728
1.2740000486374,50.497164434046
1.2760000228882,49.192133226126
1.2779999971390,47.892185516661
1.2799999713898,46.597453991666
1.2819999456406,45.308103181122
1.2840000391006,44.024356520677
1.2860000133514,42.746431134317
1.2879999876022,41.474537986479
1.2899999618530,40.208958252531
1.2920000553131,38.949936179314
1.2940000295639,37.697689210406
1.2960000038147,36.452545942713
1.2979999780655,35.214752827286
1.2999999523163,33.984578441925
1.3020000457764,32.762358717368
1.3040000200272,31.548332417508
1.3059999942780,30.342804338131
1.3079999685287,29.146020479563
1.3099999427795,27.958302392763
1.3120000362396,26.779851193895
1.3140000104904,25.610959803824
1.3159999847412,24.451848353760
1.3179999589920,23.302738022609
1.3200000524521,22.163816891698
1.3220000267029,21.035305199876
1.3240000009537,19.917339616422
1.3259999752045,18.810030528879
1.3279999494553,17.713511652315
1.3300000429153,16.627838952648
1.3320000171661,15.553096491694
1.3339999914169,14.489335449888
1.3359999656677,13.436447725695
1.3380000591278,12.394433688238
1.3400000333786,11.363293869461
1.3420000076294,10.342836317133
1.3439999818802,9.3329523420418
1.3459999561310,8.3334763350203
1.3480000495911,7.3441915796381
1.3500000238419,6.3649068997676
1.3519999980927,5.3953475934046
1.3539999723434,4.4352687482348
1.3559999465942,3.4843426950150
1.3580000400543,2.5422409491636
1.3600000143051,1.6086634284863
1.3619999885559,0.68328214832673
1.3639999628067,-0.23428550456590
1.3660000562668,-1.1443672360769
1.3680000305176,-2.0473727891190
1.3700000047684,-2.9436030330631
1.3719999790192,-3.8334397373582
1.3739999532700,-4.7171843384474
1.3760000467300,-5.5952190210831
1.3780000209808,-6.4677891327124
1.3799999952316,-7.3352235058785
1.3819999694824,-8.1977392978755
1.3839999437332,-9.0556387280010
1.3860000371933,-9.9090571328716
1.3880000114441,-10.758186312951
1.3899999856949,-11.603190383508
1.3919999599457,-12.444122102897
1.3940000534058,-13.281095116117
1.3960000276566,-14.114131039501
1.3980000019073,-14.943261896212
1.3999999761581,-15.768404834041
1.4019999504089,-16.589502338024
1.4040000438690,-17.406474498075
1.4060000181198,-18.219158262299
1.4079999923706,-19.027413835944
1.4099999666214,-19.831026073520
1.4119999408722,-20.629858138337
1.4140000343323,-21.423609115809
1.4160000085831,-22.212058449616
1.4179999828339,-22.994989371144
1.4199999570847,-23.772100494069
1.4220000505447,-24.543146934710
1.4240000247955,-25.307856275142
1.4259999990463,-26.065977789271
1.4279999732971,-26.817300420298
1.4299999475479,-27.561489315255
1.4320000410080,-28.298466321237
1.4340000152588,-29.027930388068
1.4359999895096,-29.749772829690
1.4379999637604,-30.463857617897
1.4400000572205,-31.170095768526
1.4420000314713,-31.868416442851
1.4440000057220,-32.558785107305
1.4459999799728,-33.241229898698
1.4479999542236,-33.915859365763
1.4500000476837,-34.582732448985
1.4520000219345,-35.242065208387
1.4539999961853,-35.894018752951
1.4559999704361,-36.538844574985
1.4579999446869,-37.176836718262
1.4600000381470,-37.808387820033
1.4620000123978,-38.433812061981
1.4639999866486,-39.053527935377
1.4659999608994,-39.667971255536
1.4680000543594,-40.277606788870
1.4700000286102,-40.882955146610
1.4720000028610,-41.484504548629
1.4739999771118,-42.082692860811
1.4759999513626,-42.678117868893
1.4780000448227,-43.271309832397
1.4800000190735,-43.862664362563
1.4819999933243,-44.452763816232
1.4839999675751,-45.042047613358
1.4859999418259,-45.630919590940
1.4880000352859,-46.219818326310
1.4900000095367,-46.809070796377
1.4919999837875,-47.399036220520
1.4939999580383,-47.989983577043
1.4960000514984,-48.582160768309
1.4980000257492,-49.175679855411
1.5000000000000,-49.770726098187
1.5019999742508,-50.367327189049
1.5039999485016,-50.965542690255
1.5060000419617,-51.565261797462
1.5080000162125,-52.166425878288
1.5099999904633,-52.768904085265
1.5119999647141,-53.372474512096
1.5140000581741,-53.976888794294
1.5160000324249,-54.581909490013
1.5180000066757,-55.187173008372
1.5199999809265,-55.792331105153
1.5219999551773,-56.396992687085
1.5240000486374,-57.000809956456
1.5260000228882,-57.603313442085
1.5279999971390,-58.204040109816
1.5299999713898,-58.802611489940
1.5319999456406,-59.398559106282
1.5340000391006,-59.991445251999
1.5360000133514,-60.580919663177
1.5379999876022,-61.166513159447
1.5399999618530,-61.747899370798
1.5420000553131,-62.324695930768
1.5440000295639,-62.896651792382
1.5460000038147,-63.463531117350
1.5479999780655,-64.025054260343
1.5499999523163,-64.581115118420
1.5520000457764,-65.131602372578
1.5540000200272,-65.676430107880
1.5559999942780,-66.215635610426
1.5579999685287,-66.749317919412
1.5599999427795,-67.277590824480
1.5620000362396,-67.800646641849
1.5640000104904,-68.318756729592
1.5659999847412,-68.832252145873
1.5679999589920,-69.341457325421
1.5700000524521,-69.846810560163
1.5720000267029,-70.348772644386
1.5740000009537,-70.847866605072
1.5759999752045,-71.344642847324
1.5779999494553,-71.839584519377
1.5800000429153,-72.333379011039
1.5820000171661,-72.826545268286
1.5839999914169,-73.319685571059
1.5859999656677,-73.813401046615
1.5880000591278,-74.308314580122
1.5900000333786,-74.804923810149
1.5920000076294,-75.303773319729
1.5939999818802,-75.805329971650
1.5959999561310,-76.310053196720
1.5980000495911,-76.818354975020
1.6000000238419,-77.330564547640
1.6019999980927,-77.846927198908
1.6039999723434,-78.367661430027
1.6059999465942,-78.893066146537
1.6080000400543,-79.423089532619
1.6100000143051,-79.957756775807
1.6119999885559,-80.497067127719
1.6139999628067,-81.040887473448
1.6160000562668,-81.589105816454
1.6180000305176,-82.141422192788
1.6200000047684,-82.697563770639
1.6219999790192,-83.257257428688
1.6239999532700,-83.820009654464
1.6260000467300,-84.385439937860
1.6280000209808,-84.953055902379
1.6299999952316,-85.522448006940
1.6319999694824,-86.093014418331
1.6339999437332,-86.664291649273
1.6360000371933,-87.235650540806
1.6380000114441,-87.806627007656
1.6399999856949,-88.376647173892
1.6419999599457,-88.945192208129
1.6440000534058,-89.511715459720
1.6460000276566,-90.075861775426
1.6480000019073,-90.637030146889
1.6499999761581,-91.194947287854
1.6519999504089,-91.749148851966
1.6540000438690,-92.299443561885
1.6560000181198,-92.845448748461
1.6579999923706,-93.387083113955
1.6599999666214,-93.924181705448
1.6619999408722,-94.456662965976
1.6640000343323,-94.984609659923
1.6660000085831,-95.507993173890
1.6679999828339,-96.027033448650
1.6699999570847,-96.542056247113
1.6720000505447,-97.053146534563
1.6740000247955,-97.560738085648
1.6759999990463,-98.065352225328
1.6779999732971,-98.567317002930
1.6799999475479,-99.067177343933
1.6820000410080,-99.565563447596
1.6840000152588,-100.06296509901
1.6859999895096,-100.56020259062
1.6879999637604,-101.05760326885
1.6900000572205,-101.55604466406
1.6920000314713,-102.05601310814
1.6940000057220,-102.55833201036
1.6959999799728,-103.06349401558
1.6979999542236,-103.57209630859
1.7000000476837,-104.08463467337
1.7020000219345,-104.60176231153
1.7039999961853,-105.12369679460
1.7059999704361,-105.65104141141
1.7079999446869,-106.18406915142
1.7100000381470,-106.72300040808
1.7120000123978,-107.26804914013
1.7139999866486,-107.81932678354
1.7159999608994,-108.37688983013
1.7180000543594,-108.94073504984
1.7200000286102,-109.51075670965
1.7220000028610,-110.08678573867
1.7239999771118,-110.66855381586
1.7259999513626,-111.25584211221
1.7280000448227,-111.84821043782
1.7300000190735,-112.44533344187
1.7319999933243,-113.04671761312
1.7339999675751,-113.65187259452
1.7359999418259,-114.26019591637
1.7380000352859,-114.87130703412
1.7400000095367,-115.48449330206
1.7419999837875,-116.09926643686
1.7439999580383,-116.71491260587
1.7460000514984,-117.33093813862
1.7480000257492,-117.94680487648
1.7500000000000,-118.56190243754
1.7519999742508,-119.17569149958
1.7539999485016,-119.78778386311
1.7560000419617,-120.39764206504
1.7580000162125,-121.00492335380
1.7599999904633,-121.60925951825
1.7619999647141,-122.21048063815
1.7640000581741,-122.80825864916
1.7660000324249,-123.40254227084
1.7680000066757,-123.99321649724
1.7699999809265,-124.58034003381
1.7719999551773,-125.16396560499
1.7740000486374,-125.74436512819
1.7760000228882,-126.32165226249
1.7779999971390,-126.89631964770
1.7799999713898,-127.46857843631
1.7819999456406,-128.03909078380
1.7840000391006,-128.60823974350
1.7860000133514,-129.17672618641
1.7879999876022,-129.74516251170
1.7899999618530,-130.31408957108
